"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Verkehr","Motorisierungsgrad","privat","47.2","34501","73070","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Motorisierungsgrad","gesamt","48.6","29895","61509","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Motorisierungsgrad","privat","38.9","14641","37607","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","14","14 Berg am Laim"
"Verkehr","Motorisierungsgrad","gesamt","55.4","25778","46546","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","10","10 Moosach"
"Verkehr","Motorisierungsgrad","gesamt","44","18849","42823","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","20","20 Hadern"
"Verkehr","Motorisierungsgrad","gesamt","48.3","20064","41502","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","3","03 Maxvorstadt"
"Verkehr","Motorisierungsgrad","privat","44","27087","61509","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","21","21 Pasing - Obermenzing"
"Verkehr","Motorisierungsgrad","privat","40.1","508308","1267813","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Gesamtstadt","#100","Stadt München"
"Verkehr","Motorisierungsgrad","gesamt","56.3","15195","26977","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Motorisierungsgrad","gesamt","93.5","16986","18159","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Motorisierungsgrad","gesamt","78.8","48743","61886","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Verkehr","Motorisierungsgrad","gesamt","53.3","41461","77850","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Motorisierungsgrad","privat","41.4","7517","18159","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2003","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Motorisierungsgrad","privat","49","23977","48914","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","15","15 Trudering - Riem"
"Verkehr","Motorisierungsgrad","gesamt","64.7","47199","72982","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","13","13 Bogenhausen"
"Verkehr","Motorisierungsgrad","privat","39.9","21106","52958","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Verkehr","Motorisierungsgrad","privat","39.3","39619","100844","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Verkehr","Motorisierungsgrad","gesamt","56","15321","27374","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","23","23 Allach - Untermenzing"
"Verkehr","Motorisierungsgrad","gesamt","46.8","17582","37595","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Verkehr","Motorisierungsgrad","privat","45.8","35712","78057","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Verkehr","Motorisierungsgrad","privat","41.6","7576","18210","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","1","01 Altstadt - Lehel"
"Verkehr","Motorisierungsgrad","gesamt","49.1","625492","1273186","","","","alle zugelassenen Personenkraftwagen und Krafträder","Einwohner_innen mit Hauptwohnsitz","","","","2004","Gesamtstadt","#100","Stadt München"
"Verkehr","Motorisierungsgrad","privat","33.4","21094","63076","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Verkehr","Motorisierungsgrad","privat","39.7","19302","48669","","","","privat zugelassene Personenkraftwagen und Krafträder ","Einwohner_innen mit Hauptwohnsitz","","","","2004","Stadtbezirk","7","07 Sendling - Westpark"
