"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Grundschüler_innen","Nationalität","ausländisch","20,9","202","965","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Grundschüler_innen","Nationalität","deutsch","86,8","1730","1994","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Grundschüler_innen","Nationalität","ausländisch","21,4","258","1206","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Grundschüler_innen","Nationalität","ausländisch","13,1","178","1356","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Grundschüler_innen","Nationalität","deutsch","80,9","1140","1409","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","10","10 Moosach"
"Grundschüler_innen","Nationalität","ausländisch","19,1","234","1224","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","25","25 Laim"
"Grundschüler_innen","Nationalität","deutsch","80,9","990","1224","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","25","25 Laim"
"Grundschüler_innen","Nationalität","ausländisch","21,4","185","864","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","7","07 Sendling - Westpark"
"Grundschüler_innen","Nationalität","ausländisch","19,1","293","1538","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","20","20 Hadern"
"Grundschüler_innen","Nationalität","ausländisch","23","430","1870","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Grundschüler_innen","Nationalität","deutsch","83,3","1478","1775","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","12","12 Schwabing - Freimann"
"Grundschüler_innen","Nationalität","deutsch","86,9","1178","1356","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","5","05 Au - Haidhausen"
"Grundschüler_innen","Nationalität","deutsch","87","1813","2083","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","13","13 Bogenhausen"
"Grundschüler_innen","Nationalität","ausländisch","12","216","1795","","","","ausländische Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Grundschüler_innen","Nationalität","deutsch","78,1","1052","1347","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Grundschüler_innen","Nationalität","deutsch","74,1","2337","3154","","","","deutsche Grundschüler_innen","alle Grundschüler_innen","","","","2009","Stadtbezirk","16","16 Ramersdorf - Perlach"
